-0.241043329,0.045246601,-0.288359642,128,252,139,0.67401713,-0.08004628,-0.734366054
-0.284089565,0.04929474,-0.211773396,252,135,139,0.467828911,0.502303782,-0.727204937
-0.296420336,0.103748575,-0.258126259,261,262,263,-0.875685635,-0.48287042,0.003290176
-0.275011539,0.095795467,-0.205603123,264,263,265,0.426008746,-0.84671645,-0.318728415
-0.223022223,0.097539797,-0.205426693,266,267,262,-0.949770279,0.048149268,0.309221709
-0.24255085,0.098114207,-0.232997894,268,269,270,-0.033650713,0.998436413,0.044635852
-0.309120417,0.062166259,-0.287595749,271,263,262,-0.820519625,-0.535493831,0.199984755
-0.285710573,0.029476017,-0.305569649,272,265,263,0.423888916,-0.845107774,-0.325746892
-0.304676771,0.107735619,-0.280909538,273,262,267,-0.937141496,0.040132997,0.346634042
-0.274281263,0.112593606,-0.287103653,274,267,275,-0.054082635,0.965825539,0.253487863
-0.262470484,0.1078365,-0.266458511,276,272,271,-0.744701764,-0.639067396,0.19238541
-0.31791091,0.065030858,-0.312107086,277,278,272,0.448685176,-0.838083959,-0.310317403
-0.293709278,0.034554705,-0.330851078,279,271,273,-0.973626706,0.062758445,0.219345424
-0.246141911,0.053677991,-0.313720703,274,279,273,-0.128346215,0.981772329,0.140179679
-0.309925795,0.110488608,-0.30499649,280,277,276,-0.78925489,-0.613698338,-0.021238361
-0.325747252,0.077407286,-0.378520966,281,282,277,0.56186718,-0.791488033,-0.240524355
-0.297454357,0.049157262,-0.38765192,283,276,279,-0.966416764,0.135616907,0.218281225
-0.257913113,0.062438175,-0.338986397,284,279,285,-0.025559893,0.987185124,0.157518962
-0.323156118,0.119054988,-0.368894577,286,281,280,-0.708143515,-0.705998244,-0.009961994
-0.284670591,0.121012375,-0.366851807,281,287,288,0.636512181,-0.732014813,-0.242912653
-0.273248911,0.112774,-0.313367844,289,280,283,-0.993800431,0.037650524,0.10460947
-0.328094959,0.080019906,-0.396789551,290,283,284,-0.058247114,0.986672484,0.151936443
-0.268833399,0.076936379,-0.39636755,291,292,286,-0.668367909,-0.723936153,-0.170882368
-0.267442942,0.073176876,-0.381394863,292,293,287,0.683236824,-0.676979073,-0.273654486
-0.325154066,0.120608494,-0.38843441,294,286,289,-0.936514062,0.134510855,-0.323802781
-0.287062407,0.123757467,-0.385595322,290,294,289,-0.092289073,0.985014614,0.145701536
-0.327216625,0.082291439,-0.409848213,295,296,291,-0.699856751,-0.664411061,-0.262218364
-0.296349525,0.052640632,-0.404963493,297,293,296,0.701965082,-0.704843957,-0.102176418
-0.271695852,0.080044731,-0.411203861,294,295,291,-0.982753455,0.170465657,-0.071673612
-0.320949316,0.122674361,-0.399737358,298,294,299,-0.104610797,0.986666787,0.124680524
-0.324779987,0.087768987,-0.430230618,300,301,297,0.682453352,-0.681264889,-0.264831216
-0.298070669,0.054736733,-0.417819977,298,302,303,-0.128021805,0.990633262,0.047499026
-0.293951035,0.063349664,-0.448932171,304,305,306,0.58164693,0.806470534,-0.106264417
-0.293630838,0.130673602,-0.44011879,298,307,305,0.656746456,0.744763377,0.118370622
-0.288983107,0.126092061,-0.399962902,299,308,307,0.766297075,0.642268722,0.016723695
-0.298904181,0.075814232,-0.493760586,290,309,308,0.771528842,0.635982388,0.016420944
-0.274369955,0.082641259,-0.448099613,284,310,309,0.745934001,0.657491594,-0.106241566
-0.321479082,0.129275844,-0.486025333,285,311,310,0.672773881,0.730692325,-0.116034611
